Année;Canton;Infraction;Consommé Non élucidées;Consommé Elucidées;Tentative Non élucidées;Tentative Elucidées;CantonId;Id
2013;Appenzell Innerrhoden;Soustraction d' énergie (Art. 142);0;0;0;0;94;23752
2013;Appenzell Innerrhoden;Soustraction de données (Art. 143);0;0;1;0;94;23753
2013;Appenzell Innerrhoden;Accès indu à un système informatique (Art. 143bis);0;0;0;0;94;23754
2013;Appenzell Innerrhoden;Dommages à la propriété (al. 1) (Art. 144);15;11;0;0;94;23755
2013;Appenzell Innerrhoden;Dommages à la propriété + vol (Art. 144);10;11;0;0;94;23756
2013;Appenzell Innerrhoden;Détérioration de données (Art.144bis);4;0;0;0;94;23757
2013;Appenzell Innerrhoden;Détournement de choses frappées d'un droit de gage ou de rétention (Art. 145);0;0;0;0;94;23758
2013;Appenzell Innerrhoden;Escroquerie (Art. 146);3;4;3;2;94;23759
2013;Appenzell Innerrhoden;Utilisation frauduleuse d'un ordinateur (Art. 147);1;0;1;0;94;23760
2013;Appenzell Innerrhoden;Abus de cartes-chèques et cartes crédit (Art. 148);0;0;0;0;94;23761
2013;Appenzell Innerrhoden;Obtention illicite de prestations d'une assurance sociale ou de l'aide sociale (Art. 148a);...;...;...;...;94;23762
2013;Appenzell Innerrhoden;Filouterie dauberge (Art. 149);1;1;0;0;94;23763
2013;Appenzell Innerrhoden;Obtention frauduleuse d'une prestation (Art. 150);0;5;0;0;94;23764
2013;Appenzell Innerrhoden;Fabrication/mise sur marché équipements serv. à décoder frauduleusement (Art. 150bis);0;0;0;0;94;23765
2013;Appenzell Innerrhoden;Atteinte astucieuse (Art. 151);0;0;0;0;94;23766
2013;Appenzell Innerrhoden;Faux renseignements sur des entreprises commerciales (Art. 152);0;0;0;0;94;23767
2013;Appenzell Innerrhoden;Fausses communications aux autorités chargées du registre du commerce (Art. 153);0;0;0;0;94;23768
2013;Appenzell Innerrhoden;Falsification de marchandises (Art. 155);0;0;0;0;94;23769
2013;Appenzell Innerrhoden;Extorsion et chantage (Art. 156);0;1;0;1;94;23770
2013;Appenzell Innerrhoden;Usure (Art. 157);0;0;0;0;94;23771
2013;Appenzell Innerrhoden;Gestion déloyale (Art. 158);0;1;0;1;94;23772
2013;Appenzell Innerrhoden;Détournement de retenues sur le salaire (Art. 159);0;0;0;0;94;23773
2013;Appenzell Innerrhoden;Recel (Art. 160);0;1;0;0;94;23774
2013;Appenzell Innerrhoden;Exploitation de la connaissance de faits confidentiels (Art. 161);0;0;0;0;94;23775
2013;Appenzell Innerrhoden;Manipulation de cours (Art. 161bis);0;0;0;0;94;23776
2013;Appenzell Innerrhoden;Violation du secret de fabrication ou du secret commercial (Art. 162);0;1;0;0;94;23777
2013;Appenzell Innerrhoden;Banqueroute fraud. et fraude saisie (Art. 163);0;0;0;0;94;23778
2013;Appenzell Innerrhoden;Diminution effective de l'actif au préjudice des créanciers (Art. 164);0;0;0;0;94;23779
2013;Appenzell Innerrhoden;Gestion fautive (Art. 165);0;0;0;0;94;23780
2013;Appenzell Innerrhoden;Violation de l'obligation de tenir une comptabilité (Art. 166);0;0;0;0;94;23781
2013;Appenzell Innerrhoden;Avantages accord. à certains créanciers (Art. 167);0;0;0;0;94;23782
2013;Appenzell Innerrhoden;Subornation dans l'exécution forcée (Art. 168);0;0;0;0;94;23783
2013;Appenzell Innerrhoden;Détournement valeurs patrimoniales (Art. 169);0;0;0;0;94;23784
2013;Appenzell Innerrhoden;Obtention frauduleuse d'un concordat judiciaire (Art. 170);0;0;0;0;94;23785
2013;Appenzell Innerrhoden;Total Titre 2: Patrimoine;155;70;9;7;94;23786
2013;Appenzell Innerrhoden;Diffamation (Art. 173);0;3;0;0;94;23787
2013;Appenzell Innerrhoden;Calomnie (Art. 174);0;1;0;0;94;23788
2013;Appenzell Innerrhoden;Diffamation et calomnie contre un mort ou un absent (Art. 175);0;0;0;0;94;23789
2013;Appenzell Innerrhoden;Injure (Art. 177);0;7;0;0;94;23790
2013;Appenzell Innerrhoden;Violation contre le domaine secret ou le domaine privé (Art. 179);0;0;0;0;94;23791
2013;Appenzell Innerrhoden;Ecoute et enregistrement de conversations entre d'autres personnes (Art. 179bis);0;0;0;0;94;23792
2013;Appenzell Innerrhoden;Enregistrement non autorisé de conversations (Art. 179ter);0;0;0;0;94;23793
2013;Appenzell Innerrhoden;Violation du domaine secret/privé au moyen d'un appareil de prise de vues (Art. 179quater);0;2;0;0;94;23794
2013;Appenzell Innerrhoden;Mise en circulation et réclame d'appareils d'écoute, prise de son et de vues (Art. 179sexies);0;0;0;0;94;23795
2013;Appenzell Innerrhoden;Utilisation abusive d'une installation de télécommunication (Art. 179septies);0;2;0;0;94;23796
2013;Appenzell Innerrhoden;Soustraction de données personnelles (Art. 179novies);0;0;0;0;94;23797
2013;Appenzell Innerrhoden;Total Titre 3: Honneur, domaine secret/privé;0;15;0;0;94;23798
2013;Appenzell Innerrhoden;Menaces (Art. 180);3;9;0;0;94;23799
2013;Appenzell Innerrhoden;Contrainte (Art. 181);2;6;0;1;94;23800
2013;Appenzell Innerrhoden;Mariage forcé, partenariat forcé (Art. 181a);0;0;0;0;94;23801
2013;Appenzell Innerrhoden;Traite d'êtres humains (Art. 182);0;0;0;0;94;23802
2013;Appenzell Innerrhoden;Séquestration et enlèvements (Art. 183);1;0;0;0;94;23803
2013;Appenzell Innerrhoden;Circonstances aggravantes (Art. 184);0;0;0;0;94;23804
2013;Appenzell Innerrhoden;Prise d'otage (Art. 185);0;0;0;0;94;23805
2013;Appenzell Innerrhoden;Violation de domicile (Art. 186);2;1;1;0;94;23806
2013;Appenzell Innerrhoden;Violation domicile + vol (Art. 186);13;6;0;2;94;23807
2013;Appenzell Innerrhoden;Total Titre 4:Liberté;21;22;1;3;94;23808
2013;Appenzell Innerrhoden;Actes d'ordre sexuel avec des enfants (Art. 187);0;0;0;0;94;23809
2013;Appenzell Innerrhoden;Actes d'ordre sexuel avec des personnes dépendantes (Art. 188);0;0;0;0;94;23810
2013;Appenzell Innerrhoden;Contrainte sexuelle (Art. 189);0;0;0;0;94;23811
2013;Appenzell Innerrhoden;Viol (Art. 190);0;0;0;0;94;23812
2013;Appenzell Innerrhoden;Actes d'ordre sexuel sur une personne incapable de discernement ou de résistance (Art. 191);0;0;0;0;94;23813
2013;Appenzell Innerrhoden;Actes d'ordre sexuel avec des personnes hospitalisées, détenues ou prévenues (Art. 192);0;0;0;0;94;23814
2013;Appenzell Innerrhoden;Abus de la détresse (Art. 193);0;0;0;0;94;23815
2013;Appenzell Innerrhoden;Exhibitionnisme (Art. 194);0;0;0;0;94;23816
2013;Appenzell Innerrhoden;Encouragement à la prostitution (Art. 195);0;0;0;0;94;23817
2013;Appenzell Innerrhoden;Actes d'ordre sexuel avec des mineurs contre rémunération (Art. 196);...;...;...;...;94;23818
2013;Appenzell Innerrhoden;Pornographie (Art. 197);0;3;0;0;94;23819
2013;Appenzell Innerrhoden;Désagréments causés par la confrontation à un acte d'ordre sexuel (Art. 198);0;2;0;0;94;23820
2013;Appenzell Innerrhoden;Exercice illicite de la prostitution (Art. 199);0;0;0;0;94;23821
2013;Appenzell Innerrhoden;Total Titre 5: Intégrité sexuelle;0;5;0;0;94;23822
2013;Appenzell Innerrhoden;Inceste (Art. 213);0;0;0;0;94;23823
2013;Appenzell Innerrhoden;Pluralité de mariages ou de partenariats enregistrés (Art. 215);0;0;0;0;94;23824
2013;Appenzell Innerrhoden;Violation d'une obligation d'entretien (Art. 217);0;0;0;0;94;23825
2013;Appenzell Innerrhoden;Violation du devoir d'assistance ou d'éducation (Art. 219);0;0;0;0;94;23826
2013;Appenzell Innerrhoden;Enlèvement de mineur (Art. 220);0;0;0;0;94;23827
2013;Appenzell Innerrhoden;Total Titre 6: Famille;0;0;0;0;94;23828
2013;Appenzell Innerrhoden;Incendie intentionnel (Art. 221);3;0;0;0;94;23829
2013;Appenzell Innerrhoden;Incendie par négligence (Art. 222);0;3;0;0;94;23830
2013;Appenzell Innerrhoden;Explosion (Art. 223);0;0;0;0;94;23831
2013;Appenzell Innerrhoden;Emploi délictueux d'explosifs (Art. 224);0;0;0;0;94;23832
2013;Appenzell Innerrhoden;Emploi par négligence (Art. 225);0;1;0;0;94;23833
2013;Appenzell Innerrhoden;Fabriquer, dissimuler et transporter des explosifs ou des gaz toxiques (Art. 226);0;0;0;0;94;23834
2013;Appenzell Innerrhoden;Danger imputable à l'énergie nucléaire/radioactivité/rayonnements ionisants (Art. 226bis);0;0;0;0;94;23835
2013;Appenzell Innerrhoden;Actes préparatoires punissables (danger énerg.nucl./radioact.) (Art. 226ter);0;0;0;0;94;23836
2013;Appenzell Innerrhoden;Inondation/écroulement (Art. 227);0;0;0;0;94;23837
2013;Appenzell Innerrhoden;Dommages aux installations électriques, travaux hydrauliques et ouvrages de protection (Art. 228);0;0;0;0;94;23838
2013;Appenzell Innerrhoden;Violation des règles de l'art de construire (Art. 229);0;0;0;0;94;23839
2013;Appenzell Innerrhoden;Supprimer ou omettre d'installer des appareils protecteurs (Art. 230);0;0;0;0;94;23840
2013;Appenzell Innerrhoden;Total Titre 7: Danger collectif;3;4;0;0;94;23841
2013;Appenzell Innerrhoden;Mise en danger par des organismes génétiquement modifiés ou pathogènes (Art. 230bis);0;0;0;0;94;23842
2013;Appenzell Innerrhoden;Propagation d'une maladie de l'homme (Art. 231);0;0;0;0;94;23843
2013;Appenzell Innerrhoden;Propagation d'une épizootie (Art. 232);0;0;0;0;94;23844
2013;Appenzell Innerrhoden;Propagation d'un parasite dangereux (Art. 233);0;0;0;0;94;23845
2013;Appenzell Innerrhoden;Contamination d'eau potable (Art. 234);0;0;0;0;94;23846
2013;Appenzell Innerrhoden;Altération de fourrages (Art.235);0;0;0;0;94;23847
2013;Appenzell Innerrhoden;Mis en circulation de fourrages altérés (Art. 236);0;0;0;0;94;23848
2013;Appenzell Innerrhoden;Total Titre 8: Santé publique;0;0;0;0;94;23849
2013;Appenzell Innerrhoden;Entraver la circulation publique (Art. 237);0;0;0;0;94;23850
2013;Appenzell Innerrhoden;Entrave aux services de cheminsde fer (Art. 238);0;0;0;0;94;23851
2013;Appenzell Innerrhoden;Entrave aux services d'intérêt général (Art. 239);0;0;0;0;94;23852
2013;Appenzell Innerrhoden;Total Titre 9: Communications publiques;0;0;0;0;94;23853
2013;Appenzell Innerrhoden;Fabrication de fausse monnaie (Art. 240);0;1;0;0;94;23854
2013;Appenzell Innerrhoden;Falsification de la monnaie (Art. 241);0;0;0;0;94;23855
2013;Appenzell Innerrhoden;Mise en circulation de fausse monnaie (Art. 242);0;1;0;0;94;23856
2013;Appenzell Innerrhoden;Imitation de billets de banque/pièces de monnaies/timbres officiels (Art. 243);0;0;0;0;94;23857
2013;Appenzell Innerrhoden;Importation/acquisition fausse monnaie (Art. 244);0;0;0;1;94;23858
2013;Appenzell Innerrhoden;Falsification des timbres officiels de valeur (Art. 245);0;0;0;0;94;23859
2013;Appenzell Innerrhoden;Falsification des marques officielles (Art. 246);0;0;0;0;94;23860
2013;Appenzell Innerrhoden;Appareils de falsification et emploi illicite d'appareils (Art. 247);0;0;0;0;94;23861
2013;Appenzell Innerrhoden;Falsification des poids et mesures (Art. 248);0;0;0;0;94;23862
2013;Appenzell Innerrhoden;Total Titre 10: Fausse monnaie, falsification timbres, marques, poids et mesures;0;2;0;1;94;23863
2013;Appenzell Innerrhoden;Faux dans les titres (Art. 251);0;3;0;1;94;23864
2013;Appenzell Innerrhoden;Faux dans les certificats (Art. 252);0;0;0;0;94;23865
2013;Appenzell Innerrhoden;Obtention frauduleuse d'une constatation fausse (Art. 253);0;0;0;0;94;23866
2013;Appenzell Innerrhoden;Suppression de titres (Art. 254);0;0;0;0;94;23867
2013;Appenzell Innerrhoden;Déplacement de bornes (Art. 256);0;0;0;0;94;23868
2013;Appenzell Innerrhoden;Déplacement de signaux (Art. 257);0;0;0;0;94;23869
2013;Appenzell Innerrhoden;Total Titre 11: Faux dans les titres;0;3;0;1;94;23870
2013;Appenzell Innerrhoden;Menaces alarmant la population (Art. 258);0;0;0;0;94;23871
2013;Appenzell Innerrhoden;Provocation publique au crime ou à la violence (Art. 259);0;0;0;0;94;23872
2013;Appenzell Innerrhoden;Emeute (Art. 260);0;0;0;0;94;23873
2013;Appenzell Innerrhoden;Actes préparatoires délictueux (260bis);0;0;0;0;94;23874
2013;Appenzell Innerrhoden;Organisation criminelle (Art. 260ter);0;0;0;0;94;23875
2013;Appenzell Innerrhoden;Mise en danger de la sécurité publique au moyen d'armes (Art. 260quater);0;0;0;0;94;23876
2013;Appenzell Innerrhoden;Financement du terrorisme (Art. 260quinquies);0;0;0;0;94;23877
2013;Appenzell Innerrhoden;Atteinte à la liberté de croyance et des cultes (Art. 261);0;0;0;0;94;23878
2013;Appenzell Innerrhoden;Discrimination raciale (Art. 261bis);0;1;0;0;94;23879
2013;Appenzell Innerrhoden;Atteinte à la paix des morts (Art. 262);0;0;0;0;94;23880
2013;Appenzell Innerrhoden;Actes commis en état d'irresponsabilité fautive (Art. 263);0;0;0;0;94;23881
2013;Appenzell Innerrhoden;Total Titre 12: Paix publique;0;1;0;0;94;23882
2013;Appenzell Innerrhoden;Génocide (Art. 264);0;0;0;0;94;23883
2013;Appenzell Innerrhoden;Total Titre 12bis: Intérêts de la communauté internationale;0;0;0;0;94;23884
2013;Appenzell Innerrhoden;Haute trahison (Art. 265);0;0;0;0;94;23885
2013;Appenzell Innerrhoden;Atteinte a l'indépendance de la Confédération (Art. 266);0;0;0;0;94;23886
2013;Appenzell Innerrhoden;Entreprises et menées de l'étranger contre la sécurité de la Suisse (Art. 266bis);0;0;0;0;94;23887
2013;Appenzell Innerrhoden;Trahison diplomatique (Art. 267);0;0;0;0;94;23888
2013;Appenzell Innerrhoden;Déplacement de bornes officielles (Art.268);0;0;0;0;94;23889
2013;Appenzell Innerrhoden;Violation de la souveraineté territoriale de la Suisse (Art. 269);0;0;0;0;94;23890
2013;Appenzell Innerrhoden;Atteinte aux emblèmes suisses (Art. 270);0;0;0;0;94;23891
2013;Appenzell Innerrhoden;Actes exécutés sans droit pour un Etat étranger (Art. 271);0;0;0;0;94;23892
2013;Appenzell Innerrhoden;Service de renseignements politiques (Art. 272);0;0;0;0;94;23893
2013;Appenzell Innerrhoden;Service de renseignements économiques (Art. 273);0;0;0;0;94;23894
2013;Appenzell Innerrhoden;Service de renseignements militaires (Art. 274);0;0;0;0;94;23895
2013;Appenzell Innerrhoden;Atteintes à l'ordre consitutionnel (Art. 275);0;0;0;0;94;23896
2013;Appenzell Innerrhoden;Propagande subversive (Art. 275bis);0;0;0;0;94;23897
2013;Appenzell Innerrhoden;Groupements illicites (Art. 275ter);0;0;0;0;94;23898
2013;Appenzell Innerrhoden;Provocation/incitation à la violation des devoirs militaires (Art. 276);0;0;0;0;94;23899
2013;Appenzell Innerrhoden;Falsification d'ordre de mise sur pied ou d'instructions (Art. 277);0;0;0;0;94;23900
2013;Appenzell Innerrhoden;Entraver le service militaire (Art. 278);0;0;0;0;94;23901
2013;Appenzell Innerrhoden;Total Titre 13: Etat et défense nationale;0;0;0;0;94;23902
2013;Appenzell Innerrhoden;Violences contre la volonté populaire (Art. 279);0;0;0;0;94;23903
2013;Appenzell Innerrhoden;Atteinte au droit de vote (Art. 280);0;0;0;0;94;23904
2013;Appenzell Innerrhoden;Corruption électorale (Art. 281);0;0;0;0;94;23905
2013;Appenzell Innerrhoden;Fraude électorale (Art. 282);0;0;0;0;94;23906
2013;Appenzell Innerrhoden;Captation de suffrages (Art. 282bis);0;0;0;0;94;23907
2013;Appenzell Innerrhoden;Violation du secret de vote (Art. 283);0;0;0;0;94;23908
2013;Appenzell Innerrhoden;Total Titre 14: Volonté populaire;0;0;0;0;94;23909
2013;Appenzell Innerrhoden;Violence ou menace contre les autorités et les fonctionnaires (Art. 285);0;0;0;0;94;23910
2013;Appenzell Innerrhoden;Opposition aux actes de l'autorité (Art. 286);0;0;0;0;94;23911
2013;Appenzell Innerrhoden;Usurpation de fonctions (Art. 287);0;0;0;0;94;23912
2013;Appenzell Innerrhoden;Soustraction d'objets mis sous main de l'autorité (Art. 289);0;0;0;0;94;23913
2013;Appenzell Innerrhoden;Bris de scellés (Art. 290);0;0;0;0;94;23914
2013;Appenzell Innerrhoden;Rupture de ban (Art. 291);0;0;0;0;94;23915
2013;Appenzell Innerrhoden;Insoumission à une décision de l'autorité (Art. 292);0;9;0;0;94;23916
2013;Appenzell Innerrhoden;Publication de.débats off.secrets (Art. 293);0;0;0;0;94;23917
2013;Appenzell Innerrhoden;Infraction à l'interdiction d'exercer une profession (Art. 294);0;0;0;0;94;23918
2013;Appenzell Innerrhoden;Infraction à l'interdiction d'exercer une activité, à l'interdiction de contact ou géographique (Art. 294);...;...;...;...;94;23919
2013;Appenzell Innerrhoden;Non-respect de l'assistance de probation ou des règles de conduite (Art. 295);0;0;0;0;94;23920
2013;Appenzell Innerrhoden;Total Titre 15: Autorité publique;0;9;0;0;94;23921
2013;Appenzell Innerrhoden;Outrage aux Etats étrangers (Art. 296);0;0;0;0;94;23922
2013;Appenzell Innerrhoden;Outrages à des institutions interétatiques (Art. 297);0;0;0;0;94;23923
2013;Appenzell Innerrhoden;Atteinte aux emblèmes nationaux étrangers (Art. 298);0;0;0;0;94;23924
2013;Appenzell Innerrhoden;Violation de la souveraineté territoriale étrangère (Art. 299);0;0;0;0;94;23925
2013;Appenzell Innerrhoden;Actes d'hostilité contre un belligérant ou des troupes étrangères (Art. 300);0;0;0;0;94;23926
2013;Appenzell Innerrhoden;Espionnage militaire au préjudice d'un Etat étranger (Art. 301);0;0;0;0;94;23927
2013;Appenzell Innerrhoden;Total Titre 16: Compromettre les relations avec l'étranger;0;0;0;0;94;23928
2013;Appenzell Innerrhoden;Dénonciation calomnieuse (Art. 303);0;0;0;0;94;23929
2013;Appenzell Innerrhoden;Induire la justice en erreur (Art. 304);0;0;0;0;94;23930
2013;Appenzell Innerrhoden;Entrave à l'action pénale (Art. 305);0;1;0;0;94;23931
2013;Appenzell Innerrhoden;Blanchiment d'argent (Art. 305bis);0;0;0;0;94;23932
2013;Appenzell Innerrhoden;Défaut de vigilance en matière d'opérations financières et droit de communication (Art. 305ter);0;0;0;0;94;23933
2013;Appenzell Innerrhoden;Fausse déclaration d'une partie en justice (Art. 306);0;0;0;0;94;23934
2013;Appenzell Innerrhoden;Faux témoignage, faux rapport, fausse traduction en justice (Art. 307);0;0;0;0;94;23935
2013;Appenzell Innerrhoden;Faire évader des détenus (Art. 310);0;0;0;0;94;23936
2013;Appenzell Innerrhoden;Mutinerie de détenus (Art. 311);0;0;0;0;94;23937
2013;Appenzell Innerrhoden;Total Titre 17: Administration de la justice;0;1;0;0;94;23938
2013;Appenzell Innerrhoden;Abus d'autorité (Art. 312);0;0;0;0;94;23939
2013;Appenzell Innerrhoden;Concussion (Art. 313);0;0;0;0;94;23940
2013;Appenzell Innerrhoden;Gestion déloyale des intérêts publics (Art. 314);0;0;0;0;94;23941
2013;Appenzell Innerrhoden;Faux dans les titres commis dans l'exercice de fonctions publiques (Art. 317);0;0;0;0;94;23942
2013;Appenzell Innerrhoden;Faux certificat médical (Art. 318);0;0;0;0;94;23943
2013;Appenzell Innerrhoden;Assistance à l'évasion (Art. 319);0;0;0;0;94;23944
2013;Appenzell Innerrhoden;Violation du secret de fonction (Art. 320);0;0;0;0;94;23945
2013;Appenzell Innerrhoden;Violation du secret professionnel (Art. 321);0;0;0;0;94;23946
2013;Appenzell Innerrhoden;Secret professionnel en matière de recherche sur l'être humain (Art. 321bis);0;0;0;0;94;23947
2013;Appenzell Innerrhoden;Violation du secret des postes et des télécommunications (Art. 321ter);0;0;0;0;94;23948
2013;Appenzell Innerrhoden;Violation de l'obligation des médias de renseigner (Art. 322);0;0;0;0;94;23949
2013;Appenzell Innerrhoden;Défaut d'opposition à une publication constituant une infraction (Art. 322bis);0;0;0;0;94;23950
2013;Appenzell Innerrhoden;Total Titre 18: Devoirs de fonction/professionnels;0;0;0;0;94;23951
2013;Appenzell Innerrhoden;Corruption active (Art. 322ter);0;0;0;0;94;23952
2013;Appenzell Innerrhoden;Corruption passive (Art. 322quater);0;0;0;0;94;23953
2013;Appenzell Innerrhoden;Octroi d'un avantage (Art. 322quinquies);0;0;0;0;94;23954
2013;Appenzell Innerrhoden;Acceptation d'un avantage (Art. 322sexies);0;0;0;0;94;23955
2013;Appenzell Innerrhoden;Corruption d'agents publics étrangers (Art. 322septies);0;0;0;0;94;23956
2013;Appenzell Innerrhoden;Total Titre 19: Corruption;0;0;0;0;94;23957
2013;Appenzell Innerrhoden;Inobservation par débiteur règles LPP (Art. 323);0;6;0;0;94;23958
2013;Appenzell Innerrhoden;Inobservation par tiers règles LPP (Art. 324);0;0;0;0;94;23959
2013;Appenzell Innerrhoden;Inobservation des prescriptions légales sur la comptabilité (Art. 325);0;0;0;0;94;23960
2013;Appenzell Innerrhoden;Inobserv. prescriptions légales sur protection locataires d'habitations/locaux commerciaux (325bis);0;0;0;0;94;23961
2013;Appenzell Innerrhoden;Précision de l'art. 325bis;0;0;0;0;94;23962
2013;Appenzell Innerrhoden;Contravention raison de commerce (Art. 326ter);0;0;0;0;94;23963
2013;Appenzell Innerrhoden;Faux renseignements émanant d'une institution de prévoyance en faveur du personnel (Art. 326quater);0;0;0;0;94;23964
2013;Appenzell Innerrhoden;Contrefaçon de valeurs postales (Art. 328);0;0;0;0;94;23965
2013;Appenzell Innerrhoden;Violation de secrets militaires (Art. 329);0;0;0;0;94;23966
2013;Appenzell Innerrhoden;Trafic de matériel séquestré ou réquisitionné par l'armée (Art. 330);0;0;0;0;94;23967
2013;Appenzell Innerrhoden;Port indu de l'uniforme militaire (Art. 331);0;0;0;0;94;23968
2013;Appenzell Innerrhoden;Défaut d'avis en cas de trouvaille (Art. 332);1;1;0;0;94;23969
2013;Appenzell Innerrhoden;Total Titre 20: Dispositions du droit fédéral;1;7;0;0;94;23970
2013;St. Gallen;Meurtre (Art. 111 – 113/116);0;4;1;9;95;23971
2013;St. Gallen;Meurtre sur la demande de la victime (Art. 114);0;0;0;0;95;23972
2013;St. Gallen;Incitation et assistance au suicide (Art. 115);0;0;0;0;95;23973
2013;St. Gallen;Homicide par négligence (Art. 117);1;1;0;0;95;23974
2013;St. Gallen;Interruption de grossesse punissable (Art. 118);0;0;0;0;95;23975
2013;St. Gallen;Contraventions commises par le médecin (Art. 120);0;0;0;0;95;23976
2013;St. Gallen;Lésions corporelles graves (Art. 122);0;13;2;0;95;23977
2013;St. Gallen;Lésions corporelles simples (Art. 123);52;194;2;4;95;23978
2013;St. Gallen;Mutilation d'organes génitaux féminins (Art. 124);0;0;0;0;95;23979
2013;St. Gallen;Lésions corporelles par négligence (Art. 125);7;22;0;0;95;23980
2013;St. Gallen;Voies de fait (Art. 126);40;529;0;0;95;23981
2013;St. Gallen;Exposition (Art. 127);0;0;0;0;95;23982
2013;St. Gallen;Omission de prêter secours (Art. 128);0;0;0;0;95;23983
2013;St. Gallen;Fausse alerte (Art. 128bis);1;6;0;0;95;23984
2013;St. Gallen;Mise en danger de la vie d'autrui (Art. 129);5;21;1;0;95;23985
2013;St. Gallen;Participation rixe (Art. 133);0;36;0;0;95;23986
2013;St. Gallen;Participation agression (Art. 134);14;45;0;0;95;23987
2013;St. Gallen;Représentation de la violence (Art. 135);0;6;0;0;95;23988
2013;St. Gallen;Remettre à des enfants des substances nocives (Art. 136);0;2;0;0;95;23989
2013;St. Gallen;Total Titre 1: Vie et intégrité corporelle;120;879;6;13;95;23990
2013;St. Gallen;Appropriation illégitime (Art. 137);47;18;0;0;95;23991
2013;St. Gallen;Abus de confiance (Art. 138);4;43;0;1;95;23992
2013;St. Gallen;Vol (Art. 139);2027;311;15;6;95;23993
2013;St. Gallen;Vol par effraction (Art. 139);985;245;610;99;95;23994
2013;St. Gallen;Vol par introduction clandestine (Art. 139);529;72;18;9;95;23995
2013;St. Gallen;Vol à l'arrachée (Art. 139);33;3;4;0;95;23996
2013;St. Gallen;Vol à l'étalage (Art. 139);164;873;2;11;95;23997
2013;St. Gallen;Vol à la tire (Art. 139);808;30;0;4;95;23998
2013;St. Gallen;Vol par astuce (Art. 139);236;21;4;2;95;23999
2013;St. Gallen;Vol collocataire (Art. 139);2;7;0;0;95;24000
2013;St. Gallen;Effraction de véhicule (Art. 139);194;30;82;14;95;24001
2013;St. Gallen;Vol de véhicule (Art. 139);1763;97;8;2;95;24002
2013;St. Gallen;Vol sur/dans véhicule (Art. 139);336;29;8;7;95;24003
2013;St. Gallen;Brigandage (Art. 140);71;36;10;16;95;24004
2013;St. Gallen;Soustraction d'une chose mobilière (Art. 141);5;55;0;0;95;24005
2013;St. Gallen;Utilisation sans droits de valeurs patrimoniales (Art. 141bis);0;0;0;0;95;24006
2013;St. Gallen;Soustraction d' énergie (Art. 142);1;1;0;0;95;24007
2013;St. Gallen;Soustraction de données (Art. 143);52;2;2;1;95;24008
2013;St. Gallen;Accès indu à un système informatique (Art. 143bis);5;5;0;0;95;24009
2013;St. Gallen;Dommages à la propriété (al. 1) (Art. 144);1332;416;0;0;95;24010
2013;St. Gallen;Dommages à la propriété + vol (Art. 144);2010;423;0;0;95;24011
2013;St. Gallen;Détérioration de données (Art.144bis);3;2;0;0;95;24012
2013;St. Gallen;Détournement de choses frappées d'un droit de gage ou de rétention (Art. 145);0;0;0;0;95;24013
2013;St. Gallen;Escroquerie (Art. 146);79;258;20;49;95;24014
2013;St. Gallen;Utilisation frauduleuse d'un ordinateur (Art. 147);171;50;48;13;95;24015
2013;St. Gallen;Abus de cartes-chèques et cartes crédit (Art. 148);0;0;0;0;95;24016
2013;St. Gallen;Obtention illicite de prestations d'une assurance sociale ou de l'aide sociale (Art. 148a);...;...;...;...;95;24017
2013;St. Gallen;Filouterie dauberge (Art. 149);2;41;0;0;95;24018
2013;St. Gallen;Obtention frauduleuse d'une prestation (Art. 150);1;37;0;0;95;24019
2013;St. Gallen;Fabrication/mise sur marché équipements serv. à décoder frauduleusement (Art. 150bis);0;0;0;0;95;24020
2013;St. Gallen;Atteinte astucieuse (Art. 151);0;3;0;0;95;24021
2013;St. Gallen;Faux renseignements sur des entreprises commerciales (Art. 152);0;0;0;0;95;24022
2013;St. Gallen;Fausses communications aux autorités chargées du registre du commerce (Art. 153);0;0;0;0;95;24023
2013;St. Gallen;Falsification de marchandises (Art. 155);0;1;0;0;95;24024
2013;St. Gallen;Extorsion et chantage (Art. 156);4;8;1;1;95;24025
2013;St. Gallen;Usure (Art. 157);0;0;0;0;95;24026
2013;St. Gallen;Gestion déloyale (Art. 158);0;8;0;0;95;24027
2013;St. Gallen;Détournement de retenues sur le salaire (Art. 159);0;2;0;0;95;24028
2013;St. Gallen;Recel (Art. 160);3;75;0;0;95;24029
2013;St. Gallen;Exploitation de la connaissance de faits confidentiels (Art. 161);0;0;0;0;95;24030
2013;St. Gallen;Manipulation de cours (Art. 161bis);0;0;0;0;95;24031
2013;St. Gallen;Violation du secret de fabrication ou du secret commercial (Art. 162);0;4;0;0;95;24032
2013;St. Gallen;Banqueroute fraud. et fraude saisie (Art. 163);0;5;0;0;95;24033
2013;St. Gallen;Diminution effective de l'actif au préjudice des créanciers (Art. 164);0;2;0;0;95;24034
2013;St. Gallen;Gestion fautive (Art. 165);0;2;0;0;95;24035
2013;St. Gallen;Violation de l'obligation de tenir une comptabilité (Art. 166);0;2;0;0;95;24036
2013;St. Gallen;Avantages accord. à certains créanciers (Art. 167);0;0;0;0;95;24037
2013;St. Gallen;Subornation dans l'exécution forcée (Art. 168);0;0;0;0;95;24038
2013;St. Gallen;Détournement valeurs patrimoniales (Art. 169);0;39;0;0;95;24039
